respond	VB	respond
to	TO	to
the	DT	the
influenza	NN	influenza
vaccine	NN	vaccine
,	,	,
but	CC	but
the	DT	the
cause	NN	cause
is	VBZ	be
unclear	JJ	unclear
.	SENT	.
Moreover	RB	moreover
,	,	,
recent	JJ	recent
advances	NNS	advance
in	IN	in
vaccine	NN	vaccine
formulations	NNS	formulation
and	CC	and
adjuvants	NNS	adjuvant
,	,	,
as	RB	as
well	RB	well
as	IN	as
in	IN	in
our	PP$	our
understanding	NN	understanding
of	IN	of
immune	JJ	immune
changes	NNS	change
with	IN	with
ageing	VBG	age
,	,	,
have	VBP	have
contributed	VBN	contribute
to	TO	to
the	DT	the
development	NN	development
of	IN	of
vaccines	NNS	vaccine
,	,	,
such	JJ	such
as	IN	as
those	DT	those
against	IN	against
herpes	NN	herpes
zoster	NN	zoster
and	CC	and
SARS-CoV-2	NP	<unknown>
,	,	,
that	WDT	that
can	MD	can
protect	VB	protect
against	IN	against
serious	JJ	serious
disease	NN	disease
in	IN	in
older	JJR	old
adults	NNS	adult
just	RB	just
as	RB	as
well	RB	well
as	RB	as
in	IN	in
younger	JJR	young
people	NNS	people
.	SENT	.
In	IN	in
the	DT	the
present	JJ	present
article	NN	article
,	,	,
we	PP	we
discuss	VBP	discuss
the	DT	the
reasons	NNS	reason
why	WRB	why
it	PP	it
is	VBZ	be
a	DT	a
myth	NN	myth
that	IN	that
vaccines	NNS	vaccine
inevitably	RB	inevitably
protect	VBP	protect
less	RBR	less
well	RB	well
in	IN	in
older	JJR	old
individuals	NNS	individual
,	,	,
and	CC	and
that	IN	that
vaccines	NNS	vaccine
represent	VBP	represent
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
powerful	JJ	powerful
means	NNS	mean
to	TO	to
protect	VB	protect
the	DT	the
health	NN	health
and	CC	and
ensure	VB	ensure
the	DT	the
quality	NN	quality
of	IN	of
life	NN	life
of	IN	of
older	JJR	old
adults	NNS	adult
.	SENT	.
32624433/	CD	@card@
Veneto	NP	Veneto
's	POS	's
Successful	JJ	successful
Lesson	NN	lesson
for	IN	for
a	DT	a
World	NN	world
Shocked	VBN	shock
by	IN	by
COVID-19	NP	<unknown>
:	:	:
Think	VBP	think
Globally	RB	globally
and	CC	and
Act	NP	Act
Locally	RB	locally
33430698/	CD	@card@
Priority-setting	NN	Priority-setting
dilemmas	NNS	dilemma
,	,	,
moral	JJ	moral
distress	NN	distress
and	CC	and
support	NN	support
experienced	VBN	experience
by	IN	by
nurses	NNS	nurse
and	CC	and
physicians	NNS	physician
in	IN	in
the	DT	the
early	JJ	early
phase	NN	phase
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
in	IN	in
Norway	NP	Norway
The	DT	the
global	JJ	global
COVID-19	NP	<unknown>
pandemic	NN	pandemic
has	VBZ	have
imposed	VBN	impose
challenges	NNS	challenge
on	IN	on
healthcare	NN	<unknown>
systems	NNS	system
and	CC	and
professionals	NNS	professional
worldwide	RB	worldwide
and	CC	and
introduced	VBD	introduce
a	DT	a
maelstrom	NN	maelstrom
of	IN	of
ethical	JJ	ethical
dilemmas	NNS	dilemma
.	SENT	.
How	WRB	how
ethically	RB	ethically
demanding	VBG	demand
situations	NNS	situation
are	VBP	be
handled	VBN	handle
affects	NNS	affect
employees	NNS	employee
'	POS	'
moral	JJ	moral
stress	NN	stress
and	CC	and
job	NN	job
satisfaction	NN	satisfaction
.	SENT	.
Describe	VB	describe
priority-setting	NN	priority-setting
dilemmas	NNS	dilemma
,	,	,
moral	JJ	moral
distress	NN	distress
and	CC	and
support	NN	support
experienced	VBN	experience
by	IN	by
nurses	NNS	nurse
and	CC	and
physicians	NNS	physician
across	IN	across
medical	JJ	medical
specialties	NNS	specialty
in	IN	in
the	DT	the
early	JJ	early
phase	NN	phase
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
in	IN	in
Western	NP	Western
Norway	NP	Norway
.	SENT	.
A	DT	a
cross-sectional	JJ	cross-sectional
hospital-based	JJ	hospital-based
survey	NN	survey
was	VBD	be
conducted	VBN	conduct
from	IN	from
23	CD	@card@
April	NP	April
to	TO	to
11	CD	@card@
May	NP	May
2020	CD	@card@
.	SENT	.
Ethical	JJ	ethical
approval	NN	approval
granted	VBN	grant
by	IN	by
the	DT	the
Regional	NP	Regional
Research	NP	Research
Ethics	NP	Ethics
Committee	NP	Committee
in	IN	in
Western	NP	Western
Norway	NP	Norway
(	(	(
131421	CD	@card@
)	)	)
.	SENT	.
Among	IN	among
the	DT	the
1606	CD	@card@
respondents	NNS	respondent
,	,	,
67	CD	@card@
%	NN	%
had	VBD	have
experienced	VBN	experience
priority-setting	NN	priority-setting
dilemmas	NNS	dilemma
the	DT	the
previous	JJ	previous
two	CD	two
weeks	NNS	week
.	SENT	.
Healthcare	NP	Healthcare
workers	NNS	worker
who	WP	who
were	VBD	be
directly	RB	directly
involved	VBN	involve
in	IN	in
COVID-19	NP	<unknown>
care	NN	care
,	,	,
were	VBD	be
redeployed	VBN	redeploy
or	CC	or
worked	VBN	work
in	IN	in
psychiatry/addiction	NN	psychiatry/addiction
medicine	NN	medicine
experienced	VBD	experience
it	PP	it
more	RBR	more
often	RB	often
.	SENT	.
Although	IN	although
59	CD	@card@
%	NN	%
of	IN	of
the	DT	the
respondents	NNS	respondent
had	VBD	have
seen	VBN	see
adverse	JJ	adverse
consequences	NNS	consequence
due	JJ	due
to	TO	to
resource	NN	resource
scarcity	NN	scarcity
,	,	,
severe	JJ	severe
consequences	NNS	consequence
were	VBD	be
rare	JJ	rare
.	SENT	.
Moral	JJ	moral
distress	NN	distress
levels	NNS	level
were	VBD	be
generally	RB	generally
low	JJ	low
(	(	(
2.9	CD	@card@
on	IN	on
a	DT	a
0-10	CD	@card@
scale	NN	scale
)	)	)
,	,	,
but	CC	but
higher	JJR	high
in	IN	in
selected	VBN	select
groups	NNS	group
(	(	(
redeployed	VBN	redeploy
,	,	,
managers	NNS	manager
and	CC	and
working	VBG	work
in	IN	in
psychiatry/addiction	NN	psychiatry/addiction
medicine	NN	medicine
)	)	)
.	SENT	.
Backing	VBG	back
from	IN	from
existing	VBG	exist
collegial	JJ	collegial
and	CC	and
managerial	JJ	managerial
structures	NNS	structure
and	CC	and
routines	NNS	routine
,	,	,
such	JJ	such
as	IN	as
discussions	NNS	discussion
with	IN	with
colleagues	NNS	colleague
and	CC	and
receiving	VBG	receive
updates	NNS	update
and	CC	and
information	NN	information
from	IN	from
managers	NNS	manager
that	WDT	that
listened	VBD	listen
and	CC	and
acted	VBD	act
upon	IN	upon
feedback	NN	feedback
,	,	,
were	VBD	be
found	VBN	find
more	RBR	more
helpful	JJ	helpful
than	IN	than
external	JJ	external
support	NN	support
mechanisms	NNS	mechanism
.	SENT	.
Priority-setting	NN	Priority-setting
guidelines	NNS	guideline
were	VBD	be
also	RB	also
helpful	JJ	helpful
.	SENT	.
By	IN	by
including	VBG	include
all	DT	all
medical	JJ	medical
specialties	NNS	specialty
,	,	,
nurses	NNS	nurse
and	CC	and
physicians	NNS	physician
,	,	,
and	CC	and
various	JJ	various
institutions	NNS	institution
,	,	,
the	DT	the
study	NN	study
provides	VBZ	provide
information	NN	information
on	IN	on
how	WRB	how
the	DT	the
COVID-19	NP	<unknown>
mitigation	NN	mitigation
also	RB	also
influenced	VBD	influence
those	DT	those
not	RB	not
directly	RB	directly
involved	VBN	involve
in	IN	in
the	DT	the
COVID-19	NP	<unknown>
treatment	NN	treatment
of	IN	of
patients	NNS	patient
.	SENT	.
In	IN	in
the	DT	the
next	JJ	next
stages	NNS	stage
of	IN	of
the	DT	the
pandemic	JJ	pandemic
response	NN	response
,	,	,
support	NN	support
for	IN	for
healthcare	NN	<unknown>
professionals	NNS	professional
directly	RB	directly
involved	VBN	involve
in	IN	in
outbreak-affected	JJ	outbreak-affected
patients	NNS	patient
,	,	,
those	DT	those
redeployed	VBN	redeploy
or	CC	or
those	DT	those
most	RBS	most
impacted	VBN	impact
by	IN	by
mitigation	NN	mitigation
strategies	NNS	strategy
must	MD	must
be	VB	be
a	DT	a
priority	NN	priority
.	SENT	.
Empirical	JJ	empirical
research	NN	research
of	IN	of
healthcare	NN	<unknown>
workers	NNS	worker
experiences	NNS	experience
under	IN	under
a	DT	a
pandemic	NN	pandemic
are	VBP	be
important	JJ	important
to	TO	to
identify	VB	identify
groups	NNS	group
at	IN	at
risks	NNS	risk
and	CC	and
useful	JJ	useful
support	NN	support
mechanisms	NNS	mechanism
.	SENT	.
32480420/	CD	@card@
Challenges	NNS	challenge
in	IN	in
the	DT	the
Management	NN	management
of	IN	of
patients	NNS	patient
with	IN	with
systemic	JJ	systemic
light	JJ	light
chain	NN	chain
(	(	(
AL	NP	al
)	)	)
amyloidosis	NN	<unknown>
during	IN	during
the	DT	the
COVID-19	NP	<unknown>
pandemic	NN	pandemic
The	DT	the
SARS-CoV-2-associated	JJ	SARS-CoV-2-associated
disease	NN	disease
(	(	(
COVID-19	NP	<unknown>
)	)	)
is	VBZ	be
primarily	RB	primarily
manifested	VBN	manifest
as	IN	as
a	DT	a
respiratory	JJ	respiratory
tract	NN	tract
infection	NN	infection
but	CC	but
may	MD	may
affect	VB	affect
and	CC	and
cause	VB	cause
complications	NNS	complication
from	IN	from
multiple	JJ	multiple
organ	NN	organ
systems	NNS	system
(	(	(
cardiovascular	JJ	cardiovascular
,	,	,
gastrointestinal	JJ	gastrointestinal
,	,	,
kidneys	NNS	kidney
,	,	,
hematopoietic	JJ	hematopoietic
and	CC	and
immune	JJ	immune
systems	NNS	system
)	)	)
while	IN	while
no	DT	no
proven	JJ	proven
specific	JJ	specific
therapy	NN	therapy
exists	VBZ	exist
.	SENT	.
The	DT	the
challenges	NNS	challenge
associated	VBN	associate
with	IN	with
COVID-19	NP	<unknown>
are	VBP	be
even	RB	even
greater	JJR	great
for	IN	for
patients	NNS	patient
with	IN	with
light	JJ	light
chain	NN	chain
(	(	(
AL	NP	al
)	)	)
amyloidosis	NN	<unknown>
,	,	,
a	DT	a
rare	JJ	rare
multisystemic	JJ	multisystemic
disease	NN	disease
affecting	VBG	affect
the	DT	the
heart	NN	heart
,	,	,
kidneys	NNS	kidney
,	,	,
liver	NN	liver
,	,	,
gastrointestinal	JJ	gastrointestinal
and	CC	and
nervous	JJ	nervous
system	NN	system
.	SENT	.
Patients	NNS	patient
with	IN	with
AL	NP	al
amyloidosis	NN	<unknown>
may	MD	may
need	VB	need
to	TO	to
receive	VB	receive
chemotherapy	NN	chemotherapy
,	,	,
which	WDT	which
probably	RB	probably
increases	VBZ	increase
infection	NN	infection
risk	NN	risk
.	SENT	.
Management	NN	management
of	IN	of
COVID-19	NP	<unknown>
may	MD	may
be	VB	be
particularly	RB	particularly
challenging	JJ	challenging
in	IN	in
patients	NNS	patient
with	IN	with
AL	NP	al
amyloidosis	NN	<unknown>
who	WP	who
often	RB	often
present	JJ	present
with	IN	with
cardiac	JJ	cardiac
dysfunction	NN	dysfunction
,	,	,
nephrotic	JJ	nephrotic
syndrome	NN	syndrome
,	,	,
neuropathy	NN	neuropathy
,	,	,
low	JJ	low
blood	NN	blood
pressure	NN	pressure
and	CC	and
gastrointestinal	JJ	gastrointestinal
symptoms	NNS	symptom
.	SENT	.
In	IN	in
addition	NN	addition
,	,	,
AL	NP	al
patients	NNS	patient
may	MD	may
be	VB	be
more	RBR	more
susceptible	JJ	susceptible
to	TO	to
toxicities	NNS	toxicity
of	IN	of
drugs	NNS	drug
used	VBN	use
to	TO	to
manage	VB	manage
COVID-19	NP	<unknown>
.	SENT	.
Access	NN	access
to	TO	to
health	NN	health
care	NN	care
may	MD	may
be	VB	be
difficult	JJ	difficult
or	CC	or
limited	JJ	limited
,	,	,
diagnosis	NN	diagnosis
of	IN	of
AL	NP	al
amyloidosis	NN	<unknown>
may	MD	may
be	VB	be
delayed	VBN	delay
with	IN	with
detrimental	JJ	detrimental
consequences	NNS	consequence
,	,	,
treatment	NN	treatment
administration	NN	administration
may	MD	may
need	VB	need
modification	NN	modification
.	SENT	.
Both	DT	both
patients	NNS	patient
and	CC	and
treating	VBG	treat
physicians	NNS	physician
need	VBP	need
to	TO	to
adapt	VB	adapt
in	IN	in
a	DT	a
new	JJ	new
reality	NN	reality
.	SENT	.
32524792/	CD	@card@
Early	RB	early
CT	NP	CT
Findings	NNS	finding
of	IN	of
Coronavirus	NP	<unknown>
Disease	NP	Disease
2019	NP	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
in	IN	in
Asymptomatic	JJ	asymptomatic
Children	NNS	child
:	:	:
A	DT	a
Single-Center	NP	Single-Center
Experience	NN	experience
The	DT	the
current	JJ	current
study	NN	study
reported	VBD	report
a	DT	a
case	NN	case
series	NN	series
to	TO	to
illustrate	VB	illustrate
the	DT	the
early	RB	early
computed	VBN	compute
tomography	NN	tomography
(	(	(
CT	NP	CT
)	)	)
findings	NNS	finding
of	IN	of
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
(	(	(
COVID-19	NP	<unknown>
)	)	)
in	IN	in
pediatric	JJ	pediatric
patients	NNS	patient
.	SENT	.
All	DT	all
pediatric	JJ	pediatric
patients	NNS	patient
who	WP	who
were	VBD	be
diagnosed	VBN	diagnose
with	IN	with
COVID-19	NP	<unknown>
and	CC	and
who	WP	who
underwent	VBD	undergo
CT	NP	CT
scan	NN	scan
in	IN	in
Zhongnan	NP	<unknown>
Hospital	NP	Hospital
of	IN	of
Wuhan	NP	Wuhan
University	NP	University
from	IN	from
January	NP	January
20	CD	@card@
,	,	,
2020	CD	@card@
to	TO	to
February	NP	February
28	CD	@card@
,	,	,
2020	CD	@card@
were	VBD	be
included	VBN	include
in	IN	in
the	DT	the
current	JJ	current
study	NN	study
.	SENT	.
Data	NNS	datum
on	IN	on
clinical	JJ	clinical
and	CC	and
CT	NP	CT
features	NNS	feature
were	VBD	be
collected	VBN	collect
and	CC	and
analyzed	VBN	analyze
.	SENT	.
Four	CD	four
children	NNS	child
were	VBD	be
included	VBN	include
in	IN	in
the	DT	the
current	JJ	current
study	NN	study
.	SENT	.
All	DT	all
of	IN	of
them	PP	them
were	VBD	be
asymptomatic	JJ	asymptomatic
throughout	IN	throughout
the	DT	the
disease	NN	disease
course	NN	course
(	(	(
ranging	VBG	range
from	IN	from
7	CD	@card@
days	NNS	day
to	TO	to
15	CD	@card@
days	NNS	day
)	)	)
,	,	,
and	CC	and
none	NN	none
of	IN	of
them	PP	them
showed	VBD	show
abnormalities	NNS	abnormality
in	IN	in
blood	NN	blood
cell	NN	cell
counts	NNS	count
.	SENT	.
Familial	JJ	familial
cluster	NN	cluster
was	VBD	be
the	DT	the
main	JJ	main
transmission	NN	transmission
pattern	NN	pattern
.	SENT	.
Thin-section	NP	Thin-section
CT	NP	CT
revealed	VBD	reveal
abnormalities	NNS	abnormality
in	IN	in
three	CD	three
patients	NNS	patient
,	,	,
and	CC	and
one	CD	one
patient	NN	patient
did	VBD	do
not	RB	not
present	VB	present
with	IN	with
any	DT	any
abnormal	JJ	abnormal
CT	NP	CT
findings	NNS	finding
.	SENT	.
Unilateral	JJ	unilateral
lung	NN	lung
involvement	NN	involvement
was	VBD	be
observed	VBN	observe
in	IN	in
two	CD	two
patients	NNS	patient
,	,	,
and	CC	and
one	CD	one
patient	NN	patient
showed	VBD	show
bilateral	JJ	bilateral
lung	NN	lung
involvement	NN	involvement
.	SENT	.
In	IN	in
total	NN	total
,	,	,
five	CD	five
small	JJ	small
lesions	NNS	lesion
were	VBD	be
identified	VBN	identify
,	,	,
including	VBG	include
ground-glass	NN	ground-glass
opacity	NN	opacity
(	(	(
n	NN	n
=	SYM	=
4	CD	@card@
)	)	)
and	CC	and
consolidation	NN	consolidation
(	(	(
n	NN	n
=	SYM	=
1	CD	@card@
)	)	)
.	SENT	.
All	DT	all
lesions	NNS	lesion
had	VBD	have
ill-defined	JJ	ill-defined
margins	NNS	margin
with	IN	with
peripheral	JJ	peripheral
distribution	NN	distribution
and	CC	and
predilection	NN	predilection
of	IN	of
lower	JJR	low
lobe	NN	lobe
.	SENT	.
Small	JJ	small
patches	NNS	patch
of	IN	of
ground-glass	NN	ground-glass
opacity	NN	opacity
with	IN	with
subpleural	JJ	subpleural
distribution	NN	distribution
and	CC	and
unilateral	JJ	unilateral
lung	NN	lung
involvement	NN	involvement
were	VBD	be
common	JJ	common
findings	NNS	finding
on	IN	on
CT	NP	CT
scans	NNS	scan
of	IN	of
pediatric	JJ	pediatric
patients	NNS	patient
in	IN	in
the	DT	the
early	JJ	early
stage	NN	stage
of	IN	of
the	DT	the
disease	NN	disease
.	SENT	.
33259882/	CD	@card@
Detection	NN	detection
of	IN	of
SARS-CoV-2	NP	<unknown>
within	IN	within
the	DT	the
healthcare	NN	<unknown>
environment	NN	environment
:	:	:
a	DT	a
multi-centre	NN	multi-centre
study	NN	study
conducted	VBN	conduct
during	IN	during
the	DT	the
first	JJ	first
wave	NN	wave
of	IN	of
the	DT	the
COVID-19	NP	<unknown>
outbreak	NN	outbreak
in	IN	in
England	NP	England
Understanding	VBG	understand
how	WRB	how
severe	JJ	severe
acute	JJ	acute
respiratory	JJ	respiratory
syndrome	NN	syndrome
coronavirus-2	NN	<unknown>
(	(	(
SARS-CoV-2	NP	<unknown>
)	)	)
is	VBZ	be
spread	VBN	spread
within	IN	within
the	DT	the
hospital	NN	hospital
setting	NN	setting
is	VBZ	be
essential	JJ	essential
in	IN	in
order	NN	order
to	TO	to
protect	VB	protect
staff	NN	staff
,	,	,
implement	VB	implement
effective	JJ	effective
infection	NN	infection
control	NN	control
measures	NNS	measure
,	,	,
and	CC	and
prevent	VB	prevent
nosocomial	JJ	<unknown>
transmission	NN	transmission
.	SENT	.
The	DT	the
presence	NN	presence
of	IN	of
SARS-CoV-2	NP	<unknown>
in	IN	in
the	DT	the
air	NN	air
and	CC	and
on	IN	on
environmental	JJ	environmental
surfaces	NNS	surface
around	IN	around
hospitalized	VBN	hospitalize
patients	NNS	patient
,	,	,
with	IN	with
and	CC	and
without	IN	without
respiratory	JJ	respiratory
symptoms	NNS	symptom
,	,	,
was	VBD	be
investigated	VBN	investigate
.	SENT	.
Environmental	JJ	environmental
sampling	NN	sampling
was	VBD	be
undertaken	VBN	undertake
within	IN	within
eight	CD	eight
hospitals	NNS	hospital
in	IN	in
England	NP	England
during	IN	during
the	DT	the
first	JJ	first
wave	NN	wave
of	IN	of
the	DT	the
coronavirus	NN	coronavirus
disease	NN	disease
2019	CD	@card@
outbreak	NN	outbreak
.	SENT	.
Samples	NNS	sample
were	VBD	be
analysed	VBN	analyse
using	VBG	use
reverse	JJ	reverse
transcription	NN	transcription
polymerase	NN	polymerase
chain	NN	chain
reaction	NN	reaction
(	(	(
PCR	NP	PCR
)	)	)
and	CC	and
virus	NN	virus
isolation	NN	isolation
assays	NNS	assay
.	SENT	.
SARS-CoV-2	NP	<unknown>
RNA	NP	RNA
was	VBD	be
detected	VBN	detect
on	IN	on
30	CD	@card@
(	(	(
8.9	CD	@card@
%	NN	%
)	)	)
of	IN	of
336	CD	@card@
environmental	JJ	environmental
surfaces	NNS	surface
.	SENT	.
Cycle	NN	cycle
threshold	NN	threshold
values	NNS	value
ranged	VBD	range
from	IN	from
28.8	CD	@card@
to	TO	to
39.1	CD	@card@
,	,	,
equating	VBG	equate
to	TO	to
2.2	CD	@card@
x	NN	x
105	CD	@card@
to	TO	to
59	CD	@card@
genomic	JJ	<unknown>
copies/swab	NN	<unknown>
.	SENT	.
Concomitant	JJ	concomitant
bacterial	JJ	bacterial
counts	NNS	count
were	VBD	be
low	JJ	low
,	,	,
suggesting	VBG	suggest
that	IN	that
the	DT	the
cleaning	NN	cleaning
performed	VBN	perform
by	IN	by
nursing	NN	nursing
and	CC	and
domestic	JJ	domestic
staff	NN	staff
across	IN	across
all	DT	all
eight	CD	eight
hospitals	NNS	hospital
was	VBD	be
effective	JJ	effective
.	SENT	.
SARS-CoV-2	NP	<unknown>
RNA	NP	RNA
was	VBD	be
detected	VBN	detect
in	IN	in
four	CD	four
of	IN	of
55	CD	@card@
air	NN	air
samples	NNS	sample
taken	VBN	take
&lt	NN	&lt
;	:	;
1	CD	@card@
m	NN	m
from	IN	from
four	CD	four
different	JJ	different
patients	NNS	patient
.	SENT	.
In	IN	in
all	DT	all
cases	NNS	case
,	,	,
the	DT	the
concentration	NN	concentration
of	IN	of
viral	JJ	viral
RNA	NP	RNA
was	VBD	be
low	JJ	low
and	CC	and
ranged	VBN	range
from	IN	from
&lt	NN	&lt
;	:	;
10	CD	@card@
to	TO	to
460	CD	@card@
genomic	JJ	<unknown>
copies/m3	NN	<unknown>
air	NN	air
.	SENT	.
Infectious	JJ	infectious
virus	NN	virus
was	VBD	be
not	RB	not
recovered	VBN	recover
from	IN	from
any	DT	any
of	IN	of
the	DT	the
PCR-positive	JJ	PCR-positive
samples	NNS	sample
analysed	VBD	analyse
.	SENT	.
Effective	JJ	effective
cleaning	NN	cleaning
can	MD	can
reduce	VB	reduce
the	DT	the
risk	NN	risk
of	IN	of
fomite	NN	<unknown>
(	(	(
contact	NN	contact
)	)	)
transmission	NN	transmission
,	,	,
but	CC	but
some	DT	some
surface	NN	surface
types	NNS	type
may	MD	may
facilitate	VB	facilitate
the	DT	the
survival	NN	survival
,	,	,
persistence	NN	persistence
and/or	CC	and/or
dispersal	NN	dispersal
of	IN	of
SARS-CoV-2	NP	<unknown>
.	SENT	.
The	DT	the
presence	NN	presence
of	IN	of
low	JJ	low
or	CC	or
undetectable	JJ	undetectable
concentrations	NNS	concentration
of	IN	of
viral	JJ	viral
RNA	NP	RNA
in	IN	in
the	DT	the
air	NN	air
supports	VBZ	support
current	JJ	current
guidance	NN	guidance
on	IN	on
the	DT	the
use	NN	use
of	IN	of
specific	JJ	specific
personal	JJ	personal
protective	JJ	protective
equipment	NN	equipment
for	IN	for
aerosol-generating	VBG	aerosol-generate
and	CC	and
non-aerosol-generating	VBG	non-aerosol-generate
procedures	NNS	procedure
.	SENT	.
34031483/	CD	@card@
COVID-19	NP	<unknown>
diagnosis	NN	diagnosis
by	IN	by
routine	JJ	routine
blood	NN	blood
tests	NNS	test
using	VBG	use
machine	NN	machine
learning	VBG	learn
Physicians	NPS	Physicians
taking	VBG	take
care	NN	care
of	IN	of
patients	NNS	patient
with	IN	with
COVID-19	NP	<unknown>
have	VBP	have
described	VBN	describe
different	JJ	different
changes	NNS	change
in	IN	in
routine	JJ	routine
blood	NN	blood
parameters	NNS	parameter
.	SENT	.
However	RB	however
,	,	,
these	DT	these
changes	NNS	change
hinder	VB	hinder
them	PP	them
from	IN	from
performing	VBG	perform
COVID-19	NP	<unknown>
diagnoses	NNS	diagnosis
.	SENT	.
We	PP	we
constructed	VBD	construct
a	DT	a
machine	NN	machine
learning	VBG	learn
model	NN	model
for	IN	for
COVID-19	NP	<unknown>
diagnosis	NN	diagnosis
that	WDT	that
was	VBD	be
based	VBN	base
and	CC	and
cross-validated	VBN	cross-validate
on	IN	on
the	DT	the
routine	JJ	routine
blood	NN	blood
tests	NNS	test
of	IN	of
5333	CD	@card@
patients	NNS	patient
with	IN	with
various	JJ	various
bacterial	JJ	bacterial
and	CC	and
viral	JJ	viral
infections	NNS	infection
,	,	,
and	CC	and
160	CD	@card@
COVID-19-positive	JJ	COVID-19-positive
patients	NNS	patient
.	SENT	.
We	PP	we
selected	VBD	select
the	DT	the
operational	JJ	operational
ROC	NN	roc
point	NN	point
at	IN	at
a	DT	a
sensitivity	NN	sensitivity
of	IN	of
81.9	CD	@card@
%	NN	%
and	CC	and
a	DT	a
specificity	NN	specificity
of	IN	of
97.9	CD	@card@
%	NN	%
.	SENT	.
The	DT	the
cross-validated	JJ	cross-validated
AUC	NN	AUC
was	VBD	be
0.97	CD	@card@
.	SENT	.
The	DT	the
five	CD	five
most	RBS	most
useful	JJ	useful
routine	JJ	routine
blood	NN	blood
parameters	NNS	parameter
for	IN	for
COVID-19	NP	<unknown>
diagnosis	NN	diagnosis
according	VBG	accord
to	TO	to
the	DT	the
feature	NN	feature
importance	NN	importance
scoring	VBG	score
of	IN	of
the	DT	the
XGBoost	NP	<unknown>
algorithm	NN	algorithm
were	VBD	be
:	:	:
MCHC	NP	<unknown>
,	,	,
eosinophil	NN	eosinophil
count	NN	count
,	,	,
albumin	NN	albumin
,	,	,
INR	NP	INR
,	,	,
and	CC	and
prothrombin	NN	prothrombin
activity	NN	activity
percentage	NN	percentage
.	SENT	.
t-SNE	NN	<unknown>
visualization	NN	visualization
showed	VBD	show
that	IN	that
the	DT	the
blood	NN	blood
parameters	NNS	parameter
of	IN	of
the	DT	the
patients	NNS	patient
with	IN	with
a	DT	a
severe	JJ	severe
COVID-19	NP	<unknown>
course	NN	course
are	VBP	be
more	JJR	more
like	IN	like
the	DT	the
parameters	NNS	parameter
of	IN	of
a	DT	a
bacterial	JJ	bacterial
than	IN	than
a	DT	a
viral	JJ	viral
infection	NN	infection
.	SENT	.
The	DT	the
reported	VBD	report
diagnostic	JJ	diagnostic
accuracy	NN	accuracy
is	VBZ	be
at	IN	at
least	JJS	least
comparable	JJ	comparable
and	CC	and
probably	RB	probably
complementary	JJ	complementary
to	TO	to
RT-PCR	NP	<unknown>
and	CC	and
chest	NN	chest
CT	NP	CT
studies	NNS	study
.	SENT	.
Patients	NNS	patient
with	IN	with
fever	NN	fever
,	,	,
cough	NN	cough
,	,	,
myalgia	NN	myalgia
,	,	,
and	CC	and
other	JJ	other
symptoms	NNS	symptom
can	MD	can
now	RB	now
have	VB	have
initial	JJ	initial
routine	JJ	routine
blood	NN	blood
tests	NNS	test
assessed	VBN	assess
by	IN	by
our	PP$	our
diagnostic	JJ	diagnostic
tool	NN	tool
.	SENT	.
All	DT	all
patients	NNS	patient
with	IN	with
a	DT	a
positive	JJ	positive
COVID-19	NP	<unknown>
prediction	NN	prediction
would	MD	would
then	RB	then
undergo	VB	undergo
standard	JJ	standard
RT-PCR	NP	<unknown>
studies	NNS	study
to	TO	to
confirm	VB	confirm
the	DT	the
diagnosis	NN	diagnosis
.	SENT	.
We	PP	we
believe	VBP	believe
that	IN	that
our	PP$	our
results	NNS	result
represent	VBP	represent
a	DT	a
significant	JJ	significant
contribution	NN	contribution
to	TO	to
improvements	NNS	improvement
in	IN	in
COVID-19	NP	<unknown>
diagnosis	NN	diagnosis
.	SENT	.
32474574/	CD	@card@
COVID-19	NP	<unknown>
outbreaks	NNS	outbreak
in	IN	in
U.S.	NP	U.S.
immigrant	NN	immigrant
detention	NN	detention
centers	NNS	center
:	:	:
the	DT	the
urgent	JJ	urgent
need	NN	need
to	TO	to
adopt	VB	adopt
CDC	NP	CDC
guidelines	NNS	guideline
for	IN	for
prevention	NN	prevention
and	CC	and
evaluation	NN	evaluation
There	EX	there
have	VBP	have
been	VBN	be
several	JJ	several
significant	JJ	significant
outbreaks	NNS	outbreak
of	IN	of
COVID-19	NP	<unknown>
in	IN	in
federal	JJ	federal
immigrant	NN	immigrant
detention	NN	detention
centers	NNS	center
,	,	,
which	WDT	which
lack	VBP	lack
clear	JJ	clear
and	CC	and
consistent	JJ	consistent
guidelines	NNS	guideline
across	IN	across
Department	NP	Department
of	IN	of
Homeland	NN	homeland
Security	NP	Security
(	(	(
DHS	NP	DHS
)	)	)
agencies	NNS	agency
to	TO	to
limit	VB	limit
the	DT	the
spread	NN	spread
of	IN	of
COVID-19	NP	<unknown>
.	SENT	.
The	DT	the
Centers	NPS	Centers
for	IN	for
Disease	NP	Disease
Control	NP	Control
and	CC	and
Prevention	NN	prevention
(	(	(
CDC	NP	CDC
)	)	)
has	VBZ	have
issued	VBN	issue
detailed	JJ	detailed
guidelines	NNS	guideline
for	IN	for
the	DT	the
control	NN	control
,	,	,
